Batch,Cmp,Sample.Name,Sample.Desc,Sample.Type,Run Order,Raw.Response,ISTD.Response,Estimated.Conc,lower_est,upper_est
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 30,250 1 R,Sample,30,1704.699,5049.644,342.1983443158244,325.99636021022883,358.40032842141994
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 31,250 2 R,Sample,31,1919.425,5339.347,363.06561620066486,346.6104303111653,379.5208020901644
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 32,250 3 R,Sample,32,1866.27,5082.507,370.4120833875147,353.85894334840555,386.9652234266239
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 33,250 4 R,Sample,33,1903.102,5447.896,353.3843698453573,337.0513379144889,369.7174017762257
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 34,250 5 R,Sample,34,1660.671,5131.973,328.8663666005466,312.8059687903442,344.926764410749
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 36,750 1 R,Sample,36,5673.215,5314.111,1041.562419413128,1007.2915573215143,1075.8332815047418
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 37,750 2 R,Sample,37,6322.526,5712.668,1079.3206387151863,1043.897233214271,1114.7440442161017
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 38,750 3 R,Sample,38,5713.761,5260.744,1059.4241359105959,1024.6079381857576,1094.2403336354341
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 39,750 4 R,Sample,39,6701.844,5732.342,1139.477817486806,1102.221707956602,1176.7339270170103
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 40,750 5 R,Sample,40,6275.39,5503.335,1111.6553048942778,1075.2459047160996,1148.064705072456
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 42,3.0 1 R,Sample,42,21319.99,5267.366,3981.906553811829,3882.7431503310095,4081.0699572926483
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 43,3.0 2 R,Sample,43,20034.43,5201.318,3784.2947491238433,3687.8008164492157,3880.788681798471
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 44,3.0 3 R,Sample,44,19401.104,4785.06,3988.938757210389,3889.6838664664174,4088.193647954361
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 45,3.0 4 R,Sample,45,21489.936,5174.828,4088.3930858563467,3987.868042004152,4188.9181297085415
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 46,3.0 5 R,Sample,46,19207.938,5113.742,3687.9720903947045,3592.851536399907,3783.092644389502
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 48,G6 Cal Curve 78.125 uM,Standard,48,505.684,6615.798,93.87894765095261,77.31818618399382,110.4397091179114
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 49,G6 Cal Curve 156.25 nM,Standard,49,700.803,5208.045,149.0641234590268,133.14873252452426,164.97951439352934
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 50,G6 Cal Curve 312.5 nM,Standard,50,1843.841,6447.928,293.02855073285167,277.26588572101605,308.7912157446873
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 51,G6 Cal Curve 625 nM,Standard,51,3769.143,5960.421,623.667942109666,601.7156924215217,645.6201917978103
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 52,G6 Cal Curve 1.25 uM,Standard,52,8271.999,6164.75,1306.3407315790512,1264.0542593819775,1348.6272037761248
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 53,G6 Cal Curve 2.5 uM,Standard,53,12308.28,5053.359,2373.8495335652647,2303.1444330026666,2444.5546341278628
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 54,G6 Cal Curve 5 uM,Standard,54,28420.258,5514.173,5111.430659981636,4999.698065160285,5223.1632548029875
A&P - Recovery Assessment G6.SPL,Phenacetin,G6 APR Assessment 55,G6 Cal Curve 10 uM,Standard,55,40162.238,4096.23,10120.2849017492,9833.359219249274,10407.210584249127
